wea_stn_cd,issue_date,forecast_type_day,wea_num,valid_date_calcd
KSEA,20151028,pop2_3,97,20151031
KYKM,20151028,pop2_3,62,20151031
KUIL,20151028,pop2_3,94,20151031
KPDX,20151028,pop2_3,89,20151031
KLAX,20151028,pop2_3,0,20151031
KFAT,20151028,pop2_3,0,20151031
KCPR,20151028,pop2_3,1,20151031
KP60,20151028,pop2_3,44,20151031
KPHX,20151028,pop2_3,0,20151031
KFAR,20151028,pop2_3,19,20151031
KINL,20151028,pop2_3,44,20151031
KSEA,20151028,min_4,49,20151101
KYKM,20151028,min_4,43,20151101
KUIL,20151028,min_4,45,20151101
KPDX,20151028,min_4,51,20151101
KLAX,20151028,min_4,63,20151101
KFAT,20151028,min_4,54,20151101
KCPR,20151028,min_4,41,20151101
KP60,20151028,min_4,30,20151101
KPHX,20151028,min_4,58,20151101
KFAR,20151028,min_4,38,20151101
KINL,20151028,min_4,35,20151101
KSEA,20151028,max_4,50,20151101
KYKM,20151028,max_4,56,20151101
KUIL,20151028,max_4,55,20151101
KPDX,20151028,max_4,53,20151101
KLAX,20151028,max_4,77,20151101
KFAT,20151028,max_4,78,20151101
KCPR,20151028,max_4,65,20151101
KP60,20151028,max_4,42,20151101
KPHX,20151028,max_4,84,20151101
KFAR,20151028,max_4,61,20151101
KINL,20151028,max_4,49,20151101
KSEA,20151028,pop1_4,92,20151101
KYKM,20151028,pop1_4,73,20151101
KUIL,20151028,pop1_4,88,20151101
KPDX,20151028,pop1_4,97,20151101
KLAX,20151028,pop1_4,0,20151101
KFAT,20151028,pop1_4,0,20151101
KCPR,20151028,pop1_4,0,20151101
KP60,20151028,pop1_4,21,20151101
KPHX,20151028,pop1_4,0,20151101
KFAR,20151028,pop1_4,6,20151101
KINL,20151028,pop1_4,28,20151101
KSEA,20151028,pop2_4,93,20151101
KYKM,20151028,pop2_4,65,20151101
KUIL,20151028,pop2_4,91,20151101
KPDX,20151028,pop2_4,94,20151101
KLAX,20151028,pop2_4,0,20151101
KFAT,20151028,pop2_4,1,20151101
KCPR,20151028,pop2_4,0,20151101
KP60,20151028,pop2_4,47,20151101
KPHX,20151028,pop2_4,0,20151101
KFAR,20151028,pop2_4,2,20151101
KINL,20151028,pop2_4,21,20151101
KSEA,20151028,min_5,43,20151102
KYKM,20151028,min_5,37,20151102
KUIL,20151028,min_5,42,20151102
KPDX,20151028,min_5,44,20151102
KLAX,20151028,min_5,62,20151102
KFAT,20151028,min_5,54,20151102
KCPR,20151028,min_5,43,20151102
KP60,20151028,min_5,26,20151102
KPHX,20151028,min_5,59,20151102
KFAR,20151028,min_5,40,20151102
KINL,20151028,min_5,34,20151102
KSEA,20151028,max_5,48,20151102
KYKM,20151028,max_5,53,20151102
KUIL,20151028,max_5,55,20151102
KPDX,20151028,max_5,52,20151102
KLAX,20151028,max_5,71,20151102
KFAT,20151028,max_5,64,20151102
KCPR,20151028,max_5,61,20151102
KP60,20151028,max_5,35,20151102
KPHX,20151028,max_5,85,20151102
KFAR,20151028,max_5,62,20151102
KINL,20151028,max_5,53,20151102
KSEA,20151028,pop1_5,83,20151102
KYKM,20151028,pop1_5,33,20151102
KUIL,20151028,pop1_5,73,20151102
KPDX,20151028,pop1_5,90,20151102
KLAX,20151028,pop1_5,0,20151102
KFAT,20151028,pop1_5,19,20151102
KCPR,20151028,pop1_5,0,20151102
KP60,20151028,pop1_5,79,20151102
KPHX,20151028,pop1_5,0,20151102
KFAR,20151028,pop1_5,2,20151102
KINL,20151028,pop1_5,11,20151102
KSEA,20151028,pop2_5,60,20151102
KYKM,20151028,pop2_5,26,20151102
KUIL,20151028,pop2_5,30,20151102
KPDX,20151028,pop2_5,71,20151102
KLAX,20151028,pop2_5,5,20151102
KFAT,20151028,pop2_5,32,20151102
KCPR,20151028,pop2_5,10,20151102
KP60,20151028,pop2_5,70,20151102
KPHX,20151028,pop2_5,0,20151102
KFAR,20151028,pop2_5,5,20151102
KINL,20151028,pop2_5,16,20151102
KSEA,20151028,min_6,40,20151103
KYKM,20151028,min_6,33,20151103
KUIL,20151028,min_6,41,20151103
KPDX,20151028,min_6,41,20151103
KLAX,20151028,min_6,56,20151103
KFAT,20151028,min_6,45,20151103
KCPR,20151028,min_6,33,20151103
KP60,20151028,min_6,17,20151103
KPHX,20151028,min_6,61,20151103
KFAR,20151028,min_6,40,20151103
KINL,20151028,min_6,37,20151103
KSEA,20151028,max_6,48,20151103
KYKM,20151028,max_6,53,20151103
KUIL,20151028,max_6,55,20151103
KPDX,20151028,max_6,53,20151103
KLAX,20151028,max_6,66,20151103
KFAT,20151028,max_6,62,20151103
KCPR,20151028,max_6,48,20151103
KP60,20151028,max_6,31,20151103
KPHX,20151028,max_6,76,20151103
KFAR,20151028,max_6,56,20151103
KINL,20151028,max_6,52,20151103
KSEA,20151028,pop1_6,22,20151103
KYKM,20151028,pop1_6,3,20151103
KUIL,20151028,pop1_6,6,20151103
KPDX,20151028,pop1_6,22,20151103
KLAX,20151028,pop1_6,4,20151103
KFAT,20151028,pop1_6,16,20151103
KCPR,20151028,pop1_6,35,20151103
KP60,20151028,pop1_6,49,20151103
KPHX,20151028,pop1_6,3,20151103
KFAR,20151028,pop1_6,2,20151103
KINL,20151028,pop1_6,13,20151103
KSEA,20151028,pop2_6,26,20151103
KYKM,20151028,pop2_6,5,20151103
KUIL,20151028,pop2_6,8,20151103
KPDX,20151028,pop2_6,28,20151103
KLAX,20151028,pop2_6,7,20151103
KFAT,20151028,pop2_6,9,20151103
KCPR,20151028,pop2_6,46,20151103
KP60,20151028,pop2_6,56,20151103
KPHX,20151028,pop2_6,12,20151103
KFAR,20151028,pop2_6,8,20151103
KINL,20151028,pop2_6,11,20151103
KSEA,20151028,min_7,39,20151104
KYKM,20151028,min_7,32,20151104
KUIL,20151028,min_7,41,20151104
KPDX,20151028,min_7,39,20151104
KLAX,20151028,min_7,55,20151104
KFAT,20151028,min_7,43,20151104
KCPR,20151028,min_7,28,20151104
KP60,20151028,min_7,13,20151104
KPHX,20151028,min_7,55,20151104
KFAR,20151028,min_7,35,20151104
KINL,20151028,min_7,32,20151104
KSEA,20151028,max_7,49,20151104
KYKM,20151028,max_7,53,20151104
KUIL,20151028,max_7,55,20151104
KPDX,20151028,max_7,54,20151104
KLAX,20151028,max_7,67,20151104
KFAT,20151028,max_7,64,20151104
KCPR,20151028,max_7,45,20151104
KP60,20151028,max_7,30,20151104
KPHX,20151028,max_7,72,20151104
KFAR,20151028,max_7,50,20151104
KINL,20151028,max_7,46,20151104
KSEA,20151028,pop1_7,18,20151104
KYKM,20151028,pop1_7,7,20151104
KUIL,20151028,pop1_7,15,20151104
KPDX,20151028,pop1_7,16,20151104
KLAX,20151028,pop1_7,7,20151104
KFAT,20151028,pop1_7,2,20151104
KCPR,20151028,pop1_7,45,20151104
KP60,20151028,pop1_7,40,20151104
KPHX,20151028,pop1_7,6,20151104
KFAR,20151028,pop1_7,15,20151104
KINL,20151028,pop1_7,18,20151104
KSEA,20151028,pop2_7,17,20151104
KYKM,20151028,pop2_7,6,20151104
KUIL,20151028,pop2_7,17,20151104
KPDX,20151028,pop2_7,16,20151104
KLAX,20151028,pop2_7,9,20151104
KFAT,20151028,pop2_7,3,20151104
KCPR,20151028,pop2_7,17,20151104
KP60,20151028,pop2_7,30,20151104
KPHX,20151028,pop2_7,14,20151104
KFAR,20151028,pop2_7,27,20151104
KINL,20151028,pop2_7,30,20151104
KSEA,20151029,min_3,46,20151101
KYKM,20151029,min_3,40,20151101
KUIL,20151029,min_3,43,20151101
KPDX,20151029,min_3,48,20151101
KLAX,20151029,min_3,62,20151101
KFAT,20151029,min_3,54,20151101
KCPR,20151029,min_3,43,20151101
KP60,20151029,min_3,30,20151101
KPHX,20151029,min_3,56,20151101
KFAR,20151029,min_3,37,20151101
KINL,20151029,min_3,35,20151101
KSEA,20151029,max_3,48,20151101
KYKM,20151029,max_3,54,20151101
KUIL,20151029,max_3,54,20151101
KPDX,20151029,max_3,52,20151101
KLAX,20151029,max_3,78,20151101
KFAT,20151029,max_3,76,20151101
KCPR,20151029,max_3,64,20151101
KP60,20151029,max_3,39,20151101
KPHX,20151029,max_3,84,20151101
KFAR,20151029,max_3,61,20151101
KINL,20151029,max_3,51,20151101
KSEA,20151029,pop1_3,99,20151101
KYKM,20151029,pop1_3,72,20151101
KUIL,20151029,pop1_3,99,20151101
KPDX,20151029,pop1_3,97,20151101
KLAX,20151029,pop1_3,0,20151101
KFAT,20151029,pop1_3,0,20151101
KCPR,20151029,pop1_3,0,20151101
KP60,20151029,pop1_3,31,20151101
KPHX,20151029,pop1_3,0,20151101
KFAR,20151029,pop1_3,2,20151101
KINL,20151029,pop1_3,31,20151101
KSEA,20151029,pop2_3,100,20151101
KYKM,20151029,pop2_3,50,20151101
KUIL,20151029,pop2_3,99,20151101
KPDX,20151029,pop2_3,97,20151101
KLAX,20151029,pop2_3,0,20151101
KFAT,20151029,pop2_3,0,20151101
KCPR,20151029,pop2_3,0,20151101
KP60,20151029,pop2_3,85,20151101
KPHX,20151029,pop2_3,0,20151101
KFAR,20151029,pop2_3,5,20151101
KINL,20151029,pop2_3,24,20151101
KSEA,20151029,min_4,43,20151102
KYKM,20151029,min_4,35,20151102
KUIL,20151029,min_4,41,20151102
KPDX,20151029,min_4,44,20151102
KLAX,20151029,min_4,62,20151102
KFAT,20151029,min_4,55,20151102
KCPR,20151029,min_4,40,20151102
KP60,20151029,min_4,23,20151102
KPHX,20151029,min_4,58,20151102
KFAR,20151029,min_4,37,20151102
KINL,20151029,min_4,34,20151102
KSEA,20151029,max_4,48,20151102
KYKM,20151029,max_4,52,20151102
KUIL,20151029,max_4,54,20151102
KPDX,20151029,max_4,52,20151102
KLAX,20151029,max_4,71,20151102
KFAT,20151029,max_4,63,20151102
KCPR,20151029,max_4,57,20151102
KP60,20151029,max_4,34,20151102
KPHX,20151029,max_4,86,20151102
KFAR,20151029,max_4,59,20151102
KINL,20151029,max_4,53,20151102
KSEA,20151029,pop1_4,90,20151102
KYKM,20151029,pop1_4,35,20151102
KUIL,20151029,pop1_4,83,20151102
KPDX,20151029,pop1_4,93,20151102
KLAX,20151029,pop1_4,0,20151102
KFAT,20151029,pop1_4,27,20151102
KCPR,20151029,pop1_4,0,20151102
KP60,20151029,pop1_4,91,20151102
KPHX,20151029,pop1_4,0,20151102
KFAR,20151029,pop1_4,3,20151102
KINL,20151029,pop1_4,8,20151102
KSEA,20151029,pop2_4,75,20151102
KYKM,20151029,pop2_4,23,20151102
KUIL,20151029,pop2_4,35,20151102
KPDX,20151029,pop2_4,75,20151102
KLAX,20151029,pop2_4,5,20151102
KFAT,20151029,pop2_4,40,20151102
KCPR,20151029,pop2_4,30,20151102
KP60,20151029,pop2_4,82,20151102
KPHX,20151029,pop2_4,0,20151102
KFAR,20151029,pop2_4,18,20151102
KINL,20151029,pop2_4,11,20151102
KSEA,20151029,min_5,40,20151103
KYKM,20151029,min_5,32,20151103
KUIL,20151029,min_5,40,20151103
KPDX,20151029,min_5,40,20151103
KLAX,20151029,min_5,56,20151103
KFAT,20151029,min_5,45,20151103
KCPR,20151029,min_5,32,20151103
KP60,20151029,min_5,18,20151103
KPHX,20151029,min_5,61,20151103
KFAR,20151029,min_5,40,20151103
KINL,20151029,min_5,35,20151103
KSEA,20151029,max_5,49,20151103
KYKM,20151029,max_5,52,20151103
KUIL,20151029,max_5,54,20151103
KPDX,20151029,max_5,52,20151103
KLAX,20151029,max_5,66,20151103
KFAT,20151029,max_5,61,20151103
KCPR,20151029,max_5,45,20151103
KP60,20151029,max_5,29,20151103
KPHX,20151029,max_5,74,20151103
KFAR,20151029,max_5,54,20151103
KINL,20151029,max_5,50,20151103
KSEA,20151029,pop1_5,23,20151103
KYKM,20151029,pop1_5,5,20151103
KUIL,20151029,pop1_5,1,20151103
KPDX,20151029,pop1_5,30,20151103
KLAX,20151029,pop1_5,1,20151103
KFAT,20151029,pop1_5,17,20151103
KCPR,20151029,pop1_5,60,20151103
KP60,20151029,pop1_5,64,20151103
KPHX,20151029,pop1_5,5,20151103
KFAR,20151029,pop1_5,17,20151103
KINL,20151029,pop1_5,28,20151103
KSEA,20151029,pop2_5,9,20151103
KYKM,20151029,pop2_5,3,20151103
KUIL,20151029,pop2_5,3,20151103
KPDX,20151029,pop2_5,15,20151103
KLAX,20151029,pop2_5,2,20151103
KFAT,20151029,pop2_5,14,20151103
KCPR,20151029,pop2_5,63,20151103
KP60,20151029,pop2_5,72,20151103
KPHX,20151029,pop2_5,8,20151103
KFAR,20151029,pop2_5,17,20151103
KINL,20151029,pop2_5,30,20151103
KSEA,20151029,min_6,37,20151104
KYKM,20151029,min_6,30,20151104
KUIL,20151029,min_6,39,20151104
KPDX,20151029,min_6,36,20151104
KLAX,20151029,min_6,54,20151104
KFAT,20151029,min_6,42,20151104
KCPR,20151029,min_6,26,20151104
KP60,20151029,min_6,11,20151104
KPHX,20151029,min_6,54,20151104
KFAR,20151029,min_6,35,20151104
KINL,20151029,min_6,32,20151104
KSEA,20151029,max_6,49,20151104
KYKM,20151029,max_6,52,20151104
KUIL,20151029,max_6,55,20151104
KPDX,20151029,max_6,54,20151104
KLAX,20151029,max_6,66,20151104
KFAT,20151029,max_6,63,20151104
KCPR,20151029,max_6,39,20151104
KP60,20151029,max_6,29,20151104
KPHX,20151029,max_6,71,20151104
KFAR,20151029,max_6,46,20151104
KINL,20151029,max_6,44,20151104
KSEA,20151029,pop1_6,3,20151104
KYKM,20151029,pop1_6,1,20151104
KUIL,20151029,pop1_6,3,20151104
KPDX,20151029,pop1_6,4,20151104
KLAX,20151029,pop1_6,7,20151104
KFAT,20151029,pop1_6,5,20151104
KCPR,20151029,pop1_6,75,20151104
KP60,20151029,pop1_6,49,20151104
KPHX,20151029,pop1_6,8,20151104
KFAR,20151029,pop1_6,19,20151104
KINL,20151029,pop1_6,23,20151104
KSEA,20151029,pop2_6,10,20151104
KYKM,20151029,pop2_6,1,20151104
KUIL,20151029,pop2_6,14,20151104
KPDX,20151029,pop2_6,5,20151104
KLAX,20151029,pop2_6,16,20151104
KFAT,20151029,pop2_6,4,20151104
KCPR,20151029,pop2_6,34,20151104
KP60,20151029,pop2_6,25,20151104
KPHX,20151029,pop2_6,18,20151104
KFAR,20151029,pop2_6,34,20151104
KINL,20151029,pop2_6,40,20151104
KSEA,20151029,min_7,39,20151105
KYKM,20151029,min_7,31,20151105
KUIL,20151029,min_7,41,20151105
KPDX,20151029,min_7,39,20151105
KLAX,20151029,min_7,54,20151105
KFAT,20151029,min_7,42,20151105
KCPR,20151029,min_7,21,20151105
KP60,20151029,min_7,5,20151105
KPHX,20151029,min_7,53,20151105
KFAR,20151029,min_7,30,20151105
KINL,20151029,min_7,28,20151105
KSEA,20151029,max_7,52,20151105
KYKM,20151029,max_7,53,20151105
KUIL,20151029,max_7,56,20151105
KPDX,20151029,max_7,56,20151105
KLAX,20151029,max_7,67,20151105
KFAT,20151029,max_7,65,20151105
KCPR,20151029,max_7,40,20151105
KP60,20151029,max_7,31,20151105
KPHX,20151029,max_7,69,20151105
KFAR,20151029,max_7,48,20151105
KINL,20151029,max_7,43,20151105
KSEA,20151029,pop1_7,13,20151105
KYKM,20151029,pop1_7,6,20151105
KUIL,20151029,pop1_7,21,20151105
KPDX,20151029,pop1_7,9,20151105
KLAX,20151029,pop1_7,10,20151105
KFAT,20151029,pop1_7,2,20151105
KCPR,20151029,pop1_7,18,20151105
KP60,20151029,pop1_7,7,20151105
KPHX,20151029,pop1_7,21,20151105
KFAR,20151029,pop1_7,18,20151105
KINL,20151029,pop1_7,33,20151105
KSEA,20151029,pop2_7,20,20151105
KYKM,20151029,pop2_7,7,20151105
KUIL,20151029,pop2_7,29,20151105
KPDX,20151029,pop2_7,15,20151105
KLAX,20151029,pop2_7,5,20151105
KFAT,20151029,pop2_7,2,20151105
KCPR,20151029,pop2_7,15,20151105
KP60,20151029,pop2_7,5,20151105
KPHX,20151029,pop2_7,25,20151105
KFAR,20151029,pop2_7,14,20151105
KINL,20151029,pop2_7,16,20151105
KSEA,20151030,min_3,43,20151102
KYKM,20151030,min_3,35,20151102
KUIL,20151030,min_3,42,20151102
KPDX,20151030,min_3,44,20151102
KLAX,20151030,min_3,61,20151102
KFAT,20151030,min_3,55,20151102
KCPR,20151030,min_3,38,20151102
KP60,20151030,min_3,20,20151102
KPHX,20151030,min_3,58,20151102
KFAR,20151030,min_3,38,20151102
KINL,20151030,min_3,33,20151102
KSEA,20151030,max_3,48,20151102
KYKM,20151030,max_3,52,20151102
KUIL,20151030,max_3,54,20151102
KPDX,20151030,max_3,53,20151102
KLAX,20151030,max_3,70,20151102
KFAT,20151030,max_3,63,20151102
KCPR,20151030,max_3,54,20151102
KP60,20151030,max_3,34,20151102
KPHX,20151030,max_3,87,20151102
KFAR,20151030,max_3,58,20151102
KINL,20151030,max_3,51,20151102
KSEA,20151030,pop1_3,88,20151102
KYKM,20151030,pop1_3,28,20151102
KUIL,20151030,pop1_3,66,20151102
KPDX,20151030,pop1_3,88,20151102
KLAX,20151030,pop1_3,0,20151102
KFAT,20151030,pop1_3,27,20151102
KCPR,20151030,pop1_3,2,20151102
KP60,20151030,pop1_3,78,20151102
KPHX,20151030,pop1_3,0,20151102
KFAR,20151030,pop1_3,3,20151102
KINL,20151030,pop1_3,8,20151102
KSEA,20151030,pop2_3,55,20151102
KYKM,20151030,pop2_3,19,20151102
KUIL,20151030,pop2_3,15,20151102
KPDX,20151030,pop2_3,63,20151102
KLAX,20151030,pop2_3,5,20151102
KFAT,20151030,pop2_3,67,20151102
KCPR,20151030,pop2_3,41,20151102
KP60,20151030,pop2_3,70,20151102
KPHX,20151030,pop2_3,0,20151102
KFAR,20151030,pop2_3,13,20151102
KINL,20151030,pop2_3,14,20151102
KSEA,20151030,min_4,40,20151103
KYKM,20151030,min_4,31,20151103
KUIL,20151030,min_4,41,20151103
KPDX,20151030,min_4,40,20151103
KLAX,20151030,min_4,55,20151103
KFAT,20151030,min_4,45,20151103
KCPR,20151030,min_4,33,20151103
KP60,20151030,min_4,20,20151103
KPHX,20151030,min_4,61,20151103
KFAR,20151030,min_4,39,20151103
KINL,20151030,min_4,34,20151103
KSEA,20151030,max_4,48,20151103
KYKM,20151030,max_4,51,20151103
KUIL,20151030,max_4,54,20151103
KPDX,20151030,max_4,52,20151103
KLAX,20151030,max_4,65,20151103
KFAT,20151030,max_4,61,20151103
KCPR,20151030,max_4,50,20151103
KP60,20151030,max_4,30,20151103
KPHX,20151030,max_4,72,20151103
KFAR,20151030,max_4,52,20151103
KINL,20151030,max_4,47,20151103
KSEA,20151030,pop1_4,18,20151103
KYKM,20151030,pop1_4,2,20151103
KUIL,20151030,pop1_4,5,20151103
KPDX,20151030,pop1_4,22,20151103
KLAX,20151030,pop1_4,7,20151103
KFAT,20151030,pop1_4,30,20151103
KCPR,20151030,pop1_4,56,20151103
KP60,20151030,pop1_4,75,20151103
KPHX,20151030,pop1_4,5,20151103
KFAR,20151030,pop1_4,17,20151103
KINL,20151030,pop1_4,16,20151103
KSEA,20151030,pop2_4,24,20151103
KYKM,20151030,pop2_4,5,20151103
KUIL,20151030,pop2_4,2,20151103
KPDX,20151030,pop2_4,33,20151103
KLAX,20151030,pop2_4,4,20151103
KFAT,20151030,pop2_4,17,20151103
KCPR,20151030,pop2_4,50,20151103
KP60,20151030,pop2_4,85,20151103
KPHX,20151030,pop2_4,15,20151103
KFAR,20151030,pop2_4,22,20151103
KINL,20151030,pop2_4,32,20151103
KSEA,20151030,min_5,37,20151104
KYKM,20151030,min_5,29,20151104
KUIL,20151030,min_5,40,20151104
KPDX,20151030,min_5,38,20151104
KLAX,20151030,min_5,54,20151104
KFAT,20151030,min_5,42,20151104
KCPR,20151030,min_5,28,20151104
KP60,20151030,min_5,14,20151104
KPHX,20151030,min_5,53,20151104
KFAR,20151030,min_5,39,20151104
KINL,20151030,min_5,35,20151104
KSEA,20151030,max_5,49,20151104
KYKM,20151030,max_5,52,20151104
KUIL,20151030,max_5,54,20151104
KPDX,20151030,max_5,53,20151104
KLAX,20151030,max_5,65,20151104
KFAT,20151030,max_5,62,20151104
KCPR,20151030,max_5,42,20151104
KP60,20151030,max_5,28,20151104
KPHX,20151030,max_5,70,20151104
KFAR,20151030,max_5,50,20151104
KINL,20151030,max_5,49,20151104
KSEA,20151030,pop1_5,5,20151104
KYKM,20151030,pop1_5,1,20151104
KUIL,20151030,pop1_5,3,20151104
KPDX,20151030,pop1_5,10,20151104
KLAX,20151030,pop1_5,6,20151104
KFAT,20151030,pop1_5,9,20151104
KCPR,20151030,pop1_5,51,20151104
KP60,20151030,pop1_5,65,20151104
KPHX,20151030,pop1_5,11,20151104
KFAR,20151030,pop1_5,21,20151104
KINL,20151030,pop1_5,31,20151104
KSEA,20151030,pop2_5,7,20151104
KYKM,20151030,pop2_5,1,20151104
KUIL,20151030,pop2_5,10,20151104
KPDX,20151030,pop2_5,6,20151104
KLAX,20151030,pop2_5,18,20151104
KFAT,20151030,pop2_5,7,20151104
KCPR,20151030,pop2_5,24,20151104
KP60,20151030,pop2_5,42,20151104
KPHX,20151030,pop2_5,25,20151104
KFAR,20151030,pop2_5,35,20151104
KINL,20151030,pop2_5,42,20151104
KSEA,20151030,min_6,40,20151105
KYKM,20151030,min_6,31,20151105
KUIL,20151030,min_6,41,20151105
KPDX,20151030,min_6,39,20151105
KLAX,20151030,min_6,53,20151105
KFAT,20151030,min_6,41,20151105
KCPR,20151030,min_6,22,20151105
KP60,20151030,min_6,6,20151105
KPHX,20151030,min_6,52,20151105
KFAR,20151030,min_6,30,20151105
KINL,20151030,min_6,30,20151105
KSEA,20151030,max_6,50,20151105
KYKM,20151030,max_6,52,20151105
KUIL,20151030,max_6,55,20151105
KPDX,20151030,max_6,54,20151105
KLAX,20151030,max_6,67,20151105
KFAT,20151030,max_6,64,20151105
KCPR,20151030,max_6,41,20151105
KP60,20151030,max_6,29,20151105
KPHX,20151030,max_6,69,20151105
KFAR,20151030,max_6,46,20151105
KINL,20151030,max_6,42,20151105
KSEA,20151030,pop1_6,16,20151105
KYKM,20151030,pop1_6,3,20151105
KUIL,20151030,pop1_6,26,20151105
KPDX,20151030,pop1_6,11,20151105
KLAX,20151030,pop1_6,10,20151105
KFAT,20151030,pop1_6,1,20151105
KCPR,20151030,pop1_6,17,20151105
KP60,20151030,pop1_6,10,20151105
KPHX,20151030,pop1_6,22,20151105
KFAR,20151030,pop1_6,17,20151105
KINL,20151030,pop1_6,39,20151105
KSEA,20151030,pop2_6,27,20151105
KYKM,20151030,pop2_6,12,20151105
KUIL,20151030,pop2_6,40,20151105
KPDX,20151030,pop2_6,21,20151105
KLAX,20151030,pop2_6,4,20151105
KFAT,20151030,pop2_6,1,20151105
KCPR,20151030,pop2_6,14,20151105
KP60,20151030,pop2_6,6,20151105
KPHX,20151030,pop2_6,25,20151105
KFAR,20151030,pop2_6,8,20151105
KINL,20151030,pop2_6,14,20151105
KSEA,20151030,min_7,41,20151106
KYKM,20151030,min_7,33,20151106
KUIL,20151030,min_7,43,20151106
KPDX,20151030,min_7,41,20151106
KLAX,20151030,min_7,54,20151106
KFAT,20151030,min_7,42,20151106
KCPR,20151030,min_7,22,20151106
KP60,20151030,min_7,7,20151106
KPHX,20151030,min_7,49,20151106
KFAR,20151030,min_7,28,20151106
KINL,20151030,min_7,28,20151106
KSEA,20151030,max_7,51,20151106
KYKM,20151030,max_7,53,20151106
KUIL,20151030,max_7,56,20151106
KPDX,20151030,max_7,56,20151106
KLAX,20151030,max_7,69,20151106
KFAT,20151030,max_7,67,20151106
KCPR,20151030,max_7,42,20151106
KP60,20151030,max_7,30,20151106
KPHX,20151030,max_7,70,20151106
KFAR,20151030,max_7,47,20151106
KINL,20151030,max_7,44,20151106
KSEA,20151030,pop1_7,38,20151106
KYKM,20151030,pop1_7,15,20151106
KUIL,20151030,pop1_7,43,20151106
KPDX,20151030,pop1_7,33,20151106
KLAX,20151030,pop1_7,0,20151106
KFAT,20151030,pop1_7,0,20151106
KCPR,20151030,pop1_7,15,20151106
KP60,20151030,pop1_7,13,20151106
KPHX,20151030,pop1_7,12,20151106
KFAR,20151030,pop1_7,7,20151106
KINL,20151030,pop1_7,9,20151106
KSEA,20151030,pop2_7,35,20151106
KYKM,20151030,pop2_7,14,20151106
KUIL,20151030,pop2_7,36,20151106
KPDX,20151030,pop2_7,35,20151106
KLAX,20151030,pop2_7,0,20151106
KFAT,20151030,pop2_7,0,20151106
KCPR,20151030,pop2_7,19,20151106
KP60,20151030,pop2_7,20,20151106
KPHX,20151030,pop2_7,3,20151106
KFAR,20151030,pop2_7,12,20151106
KINL,20151030,pop2_7,12,20151106
KSEA,20151031,min_3,40,20151103
KYKM,20151031,min_3,32,20151103
KUIL,20151031,min_3,42,20151103
KPDX,20151031,min_3,42,20151103
KLAX,20151031,min_3,55,20151103
KFAT,20151031,min_3,44,20151103
KCPR,20151031,min_3,38,20151103
KP60,20151031,min_3,23,20151103
KPHX,20151031,min_3,60,20151103
KFAR,20151031,min_3,40,20151103
KINL,20151031,min_3,36,20151103
KSEA,20151031,max_3,51,20151103
KYKM,20151031,max_3,50,20151103
KUIL,20151031,max_3,57,20151103
KPDX,20151031,max_3,56,20151103
KLAX,20151031,max_3,65,20151103
KFAT,20151031,max_3,60,20151103
KCPR,20151031,max_3,53,20151103
KP60,20151031,max_3,31,20151103
KPHX,20151031,max_3,72,20151103
KFAR,20151031,max_3,58,20151103
KINL,20151031,max_3,50,20151103
KSEA,20151031,pop1_3,28,20151103
KYKM,20151031,pop1_3,6,20151103
KUIL,20151031,pop1_3,14,20151103
KPDX,20151031,pop1_3,30,20151103
KLAX,20151031,pop1_3,10,20151103
KFAT,20151031,pop1_3,34,20151103
KCPR,20151031,pop1_3,11,20151103
KP60,20151031,pop1_3,75,20151103
KPHX,20151031,pop1_3,10,20151103
KFAR,20151031,pop1_3,7,20151103
KINL,20151031,pop1_3,11,20151103
KSEA,20151031,pop2_3,31,20151103
KYKM,20151031,pop2_3,15,20151103
KUIL,20151031,pop2_3,8,20151103
KPDX,20151031,pop2_3,35,20151103
KLAX,20151031,pop2_3,11,20151103
KFAT,20151031,pop2_3,20,20151103
KCPR,20151031,pop2_3,26,20151103
KP60,20151031,pop2_3,80,20151103
KPHX,20151031,pop2_3,11,20151103
KFAR,20151031,pop2_3,17,20151103
KINL,20151031,pop2_3,25,20151103
KSEA,20151031,min_4,36,20151104
KYKM,20151031,min_4,29,20151104
KUIL,20151031,min_4,40,20151104
KPDX,20151031,min_4,37,20151104
KLAX,20151031,min_4,54,20151104
KFAT,20151031,min_4,41,20151104
KCPR,20151031,min_4,28,20151104
KP60,20151031,min_4,17,20151104
KPHX,20151031,min_4,54,20151104
KFAR,20151031,min_4,40,20151104
KINL,20151031,min_4,39,20151104
KSEA,20151031,max_4,48,20151104
KYKM,20151031,max_4,51,20151104
KUIL,20151031,max_4,56,20151104
KPDX,20151031,max_4,54,20151104
KLAX,20151031,max_4,65,20151104
KFAT,20151031,max_4,60,20151104
KCPR,20151031,max_4,44,20151104
